timestamp,region,tower_id,hour,day_of_week,is_peak_hour,weather,call_drop_rate,cssr,packet_loss,latency_ms,throughput_mbps,dl_speed_mbps,ul_speed_mbps,session_failures,customer_complaints,experience_label
2026-03-14 03:55:24,Chennai_North,TWR_CHE_005,3,5,0,Clear,0.37,97.064,0.768,36.72,118.98,33.26,26.31,2,1,Good
2026-03-03 09:36:24,Ahmedabad_West,TWR_AHM_002,9,1,1,Heavy_Rain,0.833,99.102,0.14,39.78,123.3,58.75,12.46,2,2,Good
2026-03-03 20:39:24,Chennai_South,TWR_CHE_004,20,1,1,Rainy,0.749,96.086,0.731,32.42,62.07,47.2,22.3,2,1,Good
2026-03-14 13:55:24,Chennai_North,TWR_CHE_004,13,5,0,Clear,2.105,90.557,1.174,62.96,47.88,27.79,7.3,17,6,Moderate
2026-02-26 05:33:24,Kolkata_North,TWR_KOL_004,5,3,0,Rainy,0.937,99.863,0.135,34.34,103.45,44.08,15.26,3,2,Good
2026-02-28 14:17:24,Delhi_NCR,TWR_DEL_004,14,5,0,Cloudy,0.524,99.317,0.384,47.64,69.16,69.11,15.49,3,2,Good
2026-03-17 19:36:24,Hyderabad_City,TWR_HYD_003,19,1,1,Clear,3.471,88.696,2.088,81.99,31.36,14.2,8.01,16,9,Moderate
2026-03-10 01:34:24,Mumbai_West,TWR_MUM_004,1,1,0,Cloudy,3.46,93.053,1.095,71.14,33.94,25.2,9.2,19,6,Moderate
2026-03-11 17:10:24,Mumbai_East,TWR_MUM_001,17,2,0,Cloudy,0.383,97.042,0.44,34.39,118.29,77.42,20.0,4,1,Good
2026-03-17 08:18:24,Mumbai_West,TWR_MUM_003,8,1,1,Cloudy,2.038,93.008,1.776,120.39,57.9,12.64,9.01,19,10,Poor
2026-03-09 07:32:24,Bangalore_Tech,TWR_BAN_004,7,0,0,Clear,0.84,96.271,0.457,45.41,91.14,37.66,28.05,1,2,Good
2026-03-18 01:51:24,Bangalore_Tech,TWR_BAN_004,1,2,0,Cloudy,0.344,95.934,0.798,46.55,149.88,62.15,24.42,2,1,Good
2026-03-09 22:34:24,Kolkata_North,TWR_KOL_005,22,0,1,Clear,1.234,97.832,0.362,32.42,60.0,57.39,22.58,3,1,Moderate
2026-03-04 11:19:24,Bangalore_Tech,TWR_BAN_003,11,2,1,Cloudy,0.291,98.498,0.667,41.02,112.45,55.71,20.55,5,1,Moderate
2026-03-06 11:02:24,Mumbai_East,TWR_MUM_005,11,4,1,Clear,0.958,99.476,0.721,38.81,68.03,55.5,24.11,0,0,Good
2026-03-26 05:08:24,Delhi_NCR,TWR_DEL_003,5,3,0,Rainy,0.814,96.308,0.56,36.27,117.06,56.63,28.27,0,1,Good
2026-02-27 15:11:24,Bangalore_Tech,TWR_BAN_004,15,4,0,Cloudy,0.698,98.187,0.474,26.36,69.39,51.39,21.1,4,0,Good
2026-03-16 05:20:24,Hyderabad_City,TWR_HYD_002,5,0,0,Clear,4.598,66.494,8.767,198.77,11.15,6.78,0.9,31,42,Poor
2026-03-14 22:07:24,Chennai_Central,TWR_CHE_003,22,5,1,Clear,6.717,66.887,2.938,227.64,12.57,9.81,1.75,28,43,Poor
2026-02-26 08:31:24,Mumbai_West,TWR_MUM_005,8,3,1,Clear,0.273,96.893,0.619,49.84,66.37,63.32,26.33,4,1,Good
2026-03-08 08:41:24,Hyderabad_City,TWR_HYD_002,8,6,1,Cloudy,0.682,97.861,0.435,54.18,105.65,78.16,26.75,4,1,Moderate
2026-03-22 07:21:24,Bangalore_Tech,TWR_BAN_004,7,6,0,Clear,3.03,93.054,1.883,68.32,24.82,11.11,8.82,9,11,Moderate
2026-03-07 18:54:24,Bangalore_Outer,TWR_BAN_003,18,5,1,Clear,2.541,93.518,2.182,85.62,40.91,17.32,9.79,22,8,Poor
2026-03-25 13:37:24,Hyderabad_City,TWR_HYD_004,13,2,0,Clear,1.943,89.437,1.831,88.3,34.04,28.14,4.31,12,9,Moderate
2026-03-13 09:42:24,Bangalore_Tech,TWR_BAN_005,9,4,1,Rainy,0.136,97.959,0.518,39.35,137.08,41.97,16.51,5,0,Moderate
2026-03-20 12:09:24,Mumbai_West,TWR_MUM_004,12,4,0,Rainy,3.316,86.082,2.274,74.45,29.77,26.6,9.25,18,3,Moderate
2026-03-24 06:59:24,Mumbai_East,TWR_MUM_004,6,1,0,Clear,0.139,99.7,0.158,47.5,126.62,72.34,17.73,0,0,Good
2026-03-10 15:20:24,Kolkata_North,TWR_KOL_003,15,1,0,Cloudy,3.108,87.511,2.296,83.19,27.74,22.81,8.81,5,11,Moderate
2026-03-12 15:57:24,Mumbai_East,TWR_MUM_004,15,3,0,Rainy,0.97,96.53,0.425,19.01,139.67,39.71,12.67,4,1,Good
2026-03-03 02:19:24,Chennai_North,TWR_CHE_005,2,1,0,Clear,1.502,86.116,2.172,50.55,23.06,27.87,3.65,10,11,Moderate
2026-03-17 22:31:24,Mumbai_West,TWR_MUM_003,22,1,1,Cloudy,3.238,91.664,1.551,85.8,56.92,27.65,8.21,12,11,Moderate
2026-03-23 07:10:24,Pune_Central,TWR_PUN_003,7,0,0,Cloudy,7.096,82.411,7.601,205.94,13.72,4.46,2.52,77,15,Poor
2026-03-05 02:38:24,Delhi_NCR,TWR_DEL_005,2,3,0,Thunderstorm,0.74,96.185,1.048,25.42,141.16,73.63,11.17,2,1,Moderate
2026-03-08 03:38:24,Bangalore_Tech,TWR_BAN_003,3,6,0,Clear,2.65,92.107,1.533,99.36,20.73,12.2,4.51,5,5,Moderate
2026-03-02 01:46:24,Chennai_South,TWR_CHE_002,1,0,0,Cloudy,0.983,95.218,0.311,48.83,68.35,42.92,11.6,2,0,Good
2026-03-24 12:39:24,Kolkata_North,TWR_KOL_002,12,1,0,Clear,0.643,98.838,0.178,40.6,146.23,79.12,24.31,2,1,Good
2026-03-16 11:38:24,Kolkata_North,TWR_KOL_005,11,0,1,Heavy_Rain,7.805,83.379,7.703,707.78,17.74,4.54,0.53,31,44,Poor
2026-03-24 07:55:24,Kolkata_North,TWR_KOL_001,7,1,0,Cloudy,0.833,97.441,0.724,25.08,146.44,74.47,13.32,1,2,Good
2026-03-05 12:19:24,Mumbai_West,TWR_MUM_001,12,3,0,Cloudy,0.978,95.785,0.482,44.11,84.76,76.7,12.41,3,2,Good
2026-03-18 17:36:24,Chennai_North,TWR_CHE_004,17,2,0,Rainy,4.565,83.024,6.562,132.46,5.69,8.62,1.76,37,45,Poor
2026-03-14 00:43:24,Chennai_Central,TWR_CHE_001,0,5,0,Cloudy,1.545,87.702,0.881,98.87,46.14,22.42,3.82,19,8,Moderate
2026-02-26 23:21:24,Ahmedabad_West,TWR_AHM_002,23,3,0,Rainy,0.564,99.858,0.648,25.65,68.11,57.92,24.94,3,2,Good
2026-03-01 17:59:24,Pune_Central,TWR_PUN_003,17,6,0,Rainy,1.906,93.173,1.541,81.8,35.63,11.68,4.04,13,10,Moderate
2026-03-22 20:07:24,Pune_Central,TWR_PUN_001,20,6,1,Clear,0.559,97.195,0.66,43.84,75.21,68.45,12.14,6,2,Moderate
2026-02-26 12:19:24,Chennai_South,TWR_CHE_004,12,3,0,Heavy_Rain,0.118,97.74,0.137,30.63,98.17,61.22,23.33,1,1,Good
2026-03-02 20:57:24,Chennai_Central,TWR_CHE_003,20,0,1,Rainy,0.471,96.033,0.16,39.82,102.25,41.61,28.56,1,1,Good
2026-03-23 18:57:24,Chennai_Central,TWR_CHE_002,18,0,1,Clear,0.677,99.444,0.538,59.67,105.64,56.72,29.07,5,1,Moderate
2026-03-23 23:00:24,Chennai_Central,TWR_CHE_005,23,0,0,Cloudy,3.598,78.082,3.419,183.0,18.73,8.72,0.49,21,20,Poor
2026-03-10 03:51:24,Chennai_Central,TWR_CHE_005,3,1,0,Heavy_Rain,0.496,97.885,0.741,35.58,117.88,57.59,24.11,0,1,Good
2026-03-25 19:05:24,Chennai_South,TWR_CHE_005,19,2,1,Heavy_Rain,0.367,99.382,0.751,51.61,64.45,40.46,23.63,4,2,Moderate
2026-03-03 18:55:24,Delhi_NCR,TWR_DEL_003,18,1,1,Clear,0.304,96.798,0.615,48.64,69.85,43.98,12.39,3,2,Good
2026-03-12 00:38:24,Delhi_NCR,TWR_DEL_005,0,3,0,Rainy,0.437,97.941,0.366,16.04,137.85,32.42,26.35,3,0,Good
2026-03-26 08:45:24,Mumbai_West,TWR_MUM_005,8,3,1,Clear,3.822,87.196,1.776,128.02,43.83,24.1,3.04,21,4,Poor
2026-03-14 03:41:24,Hyderabad_City,TWR_HYD_004,3,5,0,Cloudy,0.362,95.29,0.558,38.53,126.22,50.82,29.89,4,0,Good
2026-03-01 21:47:24,Chennai_Central,TWR_CHE_003,21,6,1,Clear,0.527,95.854,0.336,50.72,89.99,78.45,26.26,5,1,Moderate
2026-03-11 22:54:24,Bangalore_Tech,TWR_BAN_004,22,2,1,Clear,0.187,99.747,0.733,21.59,108.05,40.89,14.73,0,1,Good
2026-03-01 18:25:24,Delhi_NCR,TWR_DEL_001,18,6,1,Rainy,7.736,65.234,2.812,384.49,6.72,4.13,1.28,80,16,Poor
2026-02-26 22:55:24,Chennai_South,TWR_CHE_001,22,3,1,Rainy,0.564,96.302,0.504,39.86,105.24,34.37,19.03,5,1,Moderate
2026-03-10 17:47:24,Bangalore_Tech,TWR_BAN_003,17,1,0,Cloudy,0.214,98.715,0.104,26.98,148.64,51.57,22.37,3,1,Good
2026-03-10 05:10:24,Chennai_South,TWR_CHE_002,5,1,0,Foggy,2.72,93.412,1.144,96.24,42.16,23.9,9.59,9,4,Moderate
2026-03-13 00:53:24,Kolkata_North,TWR_KOL_002,0,4,0,Cloudy,3.895,63.311,9.727,374.82,18.67,2.54,0.37,34,16,Poor
2026-03-09 07:01:24,Bangalore_Outer,TWR_BAN_002,7,0,0,Heavy_Rain,1.39,89.23,3.171,167.53,39.65,12.03,4.0,6,4,Poor
2026-03-13 13:01:24,Mumbai_East,TWR_MUM_003,13,4,0,Thunderstorm,3.169,86.269,3.197,78.05,39.67,18.51,4.07,17,9,Poor
2026-03-23 18:03:24,Delhi_NCR,TWR_DEL_001,18,0,1,Clear,12.874,63.526,8.174,358.92,5.45,5.88,2.74,64,38,Poor
2026-03-24 14:04:24,Pune_Central,TWR_PUN_001,14,1,0,Rainy,5.133,74.51,2.794,160.48,3.98,7.06,1.54,24,37,Poor
2026-03-26 16:47:24,Pune_Central,TWR_PUN_003,16,3,0,Cloudy,0.238,99.604,0.724,42.9,146.47,76.26,23.64,0,0,Good
2026-03-05 08:03:24,Bangalore_Tech,TWR_BAN_005,8,3,1,Cloudy,8.717,67.243,2.654,465.55,7.39,5.76,1.53,46,38,Poor
2026-03-03 02:50:24,Kolkata_North,TWR_KOL_002,2,1,0,Clear,0.221,95.819,0.454,30.03,73.5,59.67,10.77,1,2,Good
2026-03-23 05:35:24,Bangalore_Outer,TWR_BAN_001,5,0,0,Rainy,1.085,85.845,2.342,77.9,44.7,26.04,4.47,6,3,Moderate
2026-03-16 02:25:24,Hyderabad_City,TWR_HYD_001,2,0,0,Clear,0.317,98.605,0.776,46.72,62.81,35.84,24.73,4,2,Good
2026-03-13 07:49:24,Chennai_Central,TWR_CHE_002,7,4,0,Foggy,0.636,95.834,0.506,25.91,125.26,30.76,12.99,2,1,Good
2026-03-17 06:09:24,Pune_Central,TWR_PUN_005,6,1,0,Thunderstorm,0.811,98.348,0.997,56.43,89.71,41.19,20.27,2,0,Moderate
2026-03-26 20:03:24,Chennai_South,TWR_CHE_004,20,3,1,Clear,3.241,87.563,1.91,143.89,26.41,21.37,6.68,7,11,Poor
2026-03-22 06:58:24,Pune_Central,TWR_PUN_005,6,6,0,Clear,6.689,70.665,9.863,385.2,10.41,9.97,1.31,57,27,Poor
2026-03-07 22:41:24,Chennai_Central,TWR_CHE_002,22,5,1,Cloudy,3.914,91.748,1.326,95.92,33.86,26.72,5.52,23,9,Poor
2026-03-04 22:59:24,Pune_Central,TWR_PUN_005,22,2,1,Clear,0.984,99.577,0.618,32.04,110.31,60.41,22.97,0,2,Good
2026-03-12 03:16:24,Bangalore_Tech,TWR_BAN_003,3,3,0,Clear,3.493,86.575,0.925,86.99,28.17,28.76,8.21,7,5,Moderate
2026-03-19 00:40:24,Mumbai_West,TWR_MUM_004,0,3,0,Clear,1.96,92.186,1.836,69.9,49.16,20.33,7.01,17,10,Moderate
2026-03-24 00:50:24,Hyderabad_City,TWR_HYD_004,0,1,0,Clear,0.829,98.1,0.713,18.33,117.39,66.56,28.18,0,0,Good
2026-03-10 18:32:24,Kolkata_North,TWR_KOL_004,18,1,1,Clear,0.599,98.609,0.74,46.44,83.82,61.51,26.09,4,1,Good
2026-03-12 13:16:24,Delhi_NCR,TWR_DEL_003,13,3,0,Rainy,0.352,96.034,0.545,23.57,100.39,50.12,22.16,0,1,Good
2026-03-14 09:50:24,Pune_Central,TWR_PUN_005,9,5,1,Foggy,3.964,89.955,1.289,135.42,55.17,20.6,7.19,9,9,Poor
2026-03-10 06:00:24,Chennai_Central,TWR_CHE_002,6,1,0,Cloudy,7.985,76.338,4.253,367.93,10.75,9.48,2.43,24,42,Poor
2026-02-25 22:08:24,Mumbai_East,TWR_MUM_001,22,2,1,Clear,0.83,96.203,0.559,31.35,107.85,70.95,19.93,5,1,Moderate
2026-03-09 00:07:24,Chennai_South,TWR_CHE_003,0,0,0,Clear,1.456,92.387,2.429,80.64,58.15,25.36,3.95,15,10,Moderate
2026-03-22 03:23:24,Mumbai_East,TWR_MUM_003,3,6,0,Clear,2.399,85.089,1.717,95.97,53.0,21.11,9.73,5,8,Moderate
2026-03-22 06:59:24,Chennai_North,TWR_CHE_005,6,6,0,Heavy_Rain,0.671,98.177,0.318,65.06,127.73,56.35,22.18,2,0,Moderate
2026-03-14 17:34:24,Kolkata_North,TWR_KOL_002,17,5,0,Thunderstorm,1.95,86.599,3.113,139.6,48.41,11.5,8.81,7,7,Poor
2026-03-24 21:16:24,Mumbai_East,TWR_MUM_004,21,1,1,Heavy_Rain,0.667,99.406,0.541,32.46,74.67,77.94,14.36,2,1,Good
2026-03-26 09:20:24,Bangalore_Tech,TWR_BAN_001,9,3,1,Clear,5.792,74.747,7.041,431.93,15.33,7.38,1.72,50,36,Poor
2026-03-20 20:25:24,Chennai_North,TWR_CHE_003,20,4,1,Clear,8.384,66.407,4.501,168.04,10.25,0.86,2.41,78,15,Poor
2026-03-10 08:44:24,Mumbai_West,TWR_MUM_001,8,1,1,Heavy_Rain,3.662,87.23,1.728,87.4,52.44,23.42,3.4,7,10,Poor
2026-03-17 23:20:24,Mumbai_East,TWR_MUM_005,23,1,0,Heavy_Rain,2.071,85.495,2.68,162.7,25.7,26.11,5.12,13,3,Poor
2026-03-20 04:22:24,Chennai_Central,TWR_CHE_004,4,4,0,Clear,2.815,93.47,0.852,70.03,21.74,23.82,5.21,8,4,Moderate
2026-03-11 10:24:24,Chennai_South,TWR_CHE_001,10,2,1,Clear,0.687,98.22,0.676,28.21,107.37,34.03,17.97,4,2,Good
2026-03-11 11:05:24,Mumbai_West,TWR_MUM_002,11,2,1,Clear,0.2,97.133,0.287,58.97,122.34,66.07,12.89,2,2,Moderate
2026-02-28 11:02:24,Mumbai_East,TWR_MUM_002,11,5,1,Thunderstorm,12.884,66.288,12.206,292.4,12.85,8.31,0.34,30,33,Poor
2026-03-16 08:35:24,Chennai_North,TWR_CHE_003,8,0,1,Clear,1.284,98.372,0.581,23.17,84.87,49.24,11.55,0,0,Moderate
2026-03-12 20:03:24,Delhi_NCR,TWR_DEL_003,20,3,1,Clear,0.521,95.651,0.679,23.42,79.86,76.02,28.66,1,1,Good
2026-03-21 08:05:24,Ahmedabad_West,TWR_AHM_001,8,5,1,Clear,0.525,97.21,0.248,45.66,135.03,70.91,16.33,0,1,Good
2026-03-04 00:18:24,Chennai_South,TWR_CHE_003,0,2,0,Foggy,0.306,95.387,0.116,37.05,118.65,62.11,27.47,2,1,Good
2026-02-28 14:02:24,Mumbai_East,TWR_MUM_003,14,5,0,Heavy_Rain,0.407,97.796,1.193,41.44,68.95,33.6,10.22,4,2,Moderate
2026-03-27 11:01:24,Chennai_South,TWR_CHE_005,11,4,1,Cloudy,0.841,99.366,0.494,17.18,73.45,41.2,19.65,2,1,Good
2026-03-06 23:16:24,Bangalore_Tech,TWR_BAN_002,23,4,0,Clear,0.588,96.552,0.719,28.54,96.52,76.5,20.0,3,0,Good
2026-02-27 21:16:24,Kolkata_North,TWR_KOL_001,21,4,1,Rainy,2.428,90.114,2.003,111.77,37.12,28.0,5.66,23,9,Poor
2026-03-23 14:34:24,Chennai_Central,TWR_CHE_005,14,0,0,Clear,0.703,96.032,0.104,18.93,108.11,56.51,17.73,2,2,Good
2026-03-17 01:26:24,Ahmedabad_West,TWR_AHM_004,1,1,0,Cloudy,0.667,97.343,0.693,15.32,127.26,61.74,15.38,4,0,Good
2026-03-09 01:18:24,Ahmedabad_West,TWR_AHM_004,1,0,0,Clear,0.417,96.964,0.635,47.99,137.38,58.26,29.88,4,2,Good
2026-03-05 07:07:24,Mumbai_East,TWR_MUM_004,7,3,0,Clear,0.795,98.995,0.496,38.81,78.63,45.89,29.2,2,1,Good
2026-03-23 06:26:24,Mumbai_East,TWR_MUM_002,6,0,0,Thunderstorm,0.872,95.571,0.481,29.7,89.74,60.88,27.19,3,2,Good
2026-03-13 22:03:24,Hyderabad_City,TWR_HYD_004,22,4,1,Heavy_Rain,8.439,84.7,12.749,259.07,9.7,6.65,0.42,56,23,Poor
2026-03-23 18:46:24,Kolkata_North,TWR_KOL_003,18,0,1,Heavy_Rain,0.303,95.356,0.869,77.41,122.29,65.08,21.98,0,2,Moderate
2026-03-04 19:35:24,Mumbai_East,TWR_MUM_004,19,2,1,Thunderstorm,1.867,91.081,3.033,98.01,35.36,21.26,3.46,28,10,Poor
2026-03-03 01:44:24,Bangalore_Tech,TWR_BAN_001,1,1,0,Heavy_Rain,0.396,98.282,1.455,59.36,80.49,47.0,23.42,4,0,Moderate
2026-03-26 17:14:24,Bangalore_Tech,TWR_BAN_004,17,3,0,Clear,0.456,99.363,0.607,44.75,83.96,59.95,10.6,4,1,Good
2026-03-15 08:21:24,Mumbai_West,TWR_MUM_003,8,6,1,Clear,0.526,98.345,0.719,24.23,96.48,66.7,22.47,2,2,Good
2026-03-12 22:01:24,Hyderabad_City,TWR_HYD_002,22,3,1,Clear,0.74,96.482,0.472,48.98,101.87,68.83,20.92,0,2,Good
2026-03-13 05:20:24,Ahmedabad_West,TWR_AHM_002,5,4,0,Cloudy,2.474,86.028,1.926,104.29,38.9,21.61,4.69,5,8,Moderate
2026-03-23 08:15:24,Hyderabad_City,TWR_HYD_002,8,0,1,Heavy_Rain,0.845,99.316,1.162,91.74,98.96,74.4,13.05,1,2,Moderate
2026-03-23 01:05:24,Mumbai_West,TWR_MUM_003,1,0,0,Cloudy,2.507,86.75,1.222,64.2,59.53,13.99,4.93,8,10,Moderate
2026-03-10 14:26:24,Chennai_Central,TWR_CHE_002,14,1,0,Cloudy,3.192,94.967,2.318,102.62,25.84,22.59,5.74,7,7,Moderate
2026-03-05 04:39:24,Kolkata_North,TWR_KOL_002,4,3,0,Clear,2.347,85.664,1.197,85.68,29.75,27.17,6.13,10,11,Moderate
2026-03-14 17:43:24,Chennai_North,TWR_CHE_001,17,5,0,Clear,3.02,92.361,1.633,74.37,31.12,13.1,4.55,19,4,Moderate
2026-02-27 15:42:24,Chennai_Central,TWR_CHE_004,15,4,0,Cloudy,0.415,98.843,0.641,29.18,128.33,48.03,10.24,3,2,Good
2026-03-20 05:08:24,Chennai_South,TWR_CHE_003,5,4,0,Clear,1.231,85.652,2.377,52.79,37.55,18.64,3.98,9,7,Moderate
2026-03-20 08:17:24,Kolkata_North,TWR_KOL_001,8,4,1,Rainy,1.414,91.007,2.428,120.76,33.77,13.75,8.78,13,3,Poor
2026-03-17 11:45:24,Chennai_South,TWR_CHE_005,11,1,1,Clear,1.551,94.961,0.874,82.98,46.78,25.43,6.92,28,7,Poor
2026-03-15 02:46:24,Chennai_Central,TWR_CHE_005,2,6,0,Thunderstorm,0.539,97.538,0.641,33.74,61.55,73.55,23.98,3,2,Good
2026-03-18 07:03:24,Chennai_North,TWR_CHE_005,7,2,0,Foggy,0.301,98.15,0.289,38.1,98.14,48.1,14.86,4,1,Good
2026-03-05 00:11:24,Chennai_South,TWR_CHE_002,0,3,0,Rainy,1.353,85.87,0.898,119.2,47.51,10.46,8.3,9,4,Moderate
2026-03-10 15:34:24,Bangalore_Outer,TWR_BAN_003,15,1,0,Clear,1.671,89.33,2.166,119.92,40.51,12.06,7.96,18,7,Moderate
2026-03-13 08:02:24,Hyderabad_City,TWR_HYD_001,8,4,1,Rainy,0.758,95.714,0.71,30.19,118.11,57.11,19.76,2,2,Good
2026-03-05 14:03:24,Pune_Central,TWR_PUN_003,14,3,0,Rainy,2.014,94.241,1.231,54.36,33.04,22.37,7.69,7,7,Moderate
2026-03-03 06:33:24,Chennai_Central,TWR_CHE_005,6,1,0,Cloudy,2.161,90.513,1.633,67.69,25.04,12.2,8.12,7,5,Moderate
2026-03-21 13:15:24,Kolkata_North,TWR_KOL_005,13,5,0,Cloudy,0.67,95.638,0.377,29.6,87.23,32.68,14.31,3,0,Good
2026-03-21 08:14:24,Mumbai_East,TWR_MUM_004,8,5,1,Thunderstorm,4.458,88.701,1.996,146.84,50.7,25.58,3.07,10,5,Poor
2026-03-02 03:02:24,Kolkata_North,TWR_KOL_002,3,0,0,Cloudy,0.649,99.231,0.366,44.04,126.81,42.11,14.08,1,1,Good
2026-03-20 06:30:24,Chennai_South,TWR_CHE_005,6,4,0,Rainy,1.982,89.4,0.869,90.11,25.23,13.27,5.34,12,3,Moderate
2026-03-02 04:43:24,Mumbai_West,TWR_MUM_003,4,0,0,Clear,0.642,95.561,0.781,38.89,147.26,38.76,14.95,0,0,Good
2026-03-07 16:45:24,Chennai_North,TWR_CHE_001,16,5,0,Clear,1.673,92.312,1.095,97.4,20.12,12.66,8.15,13,3,Moderate
2026-03-07 19:34:24,Pune_Central,TWR_PUN_003,19,5,1,Clear,0.341,96.475,0.282,62.4,115.0,36.79,11.97,4,2,Moderate
2026-03-05 01:42:24,Chennai_South,TWR_CHE_001,1,3,0,Clear,2.191,92.779,1.209,56.58,20.66,16.54,6.34,10,7,Moderate
2026-03-04 04:50:24,Bangalore_Tech,TWR_BAN_002,4,2,0,Cloudy,2.311,88.889,2.077,72.43,20.03,13.04,3.6,19,3,Moderate
2026-03-11 22:52:24,Hyderabad_City,TWR_HYD_001,22,2,1,Foggy,0.43,99.521,0.402,22.24,63.68,73.98,25.57,4,1,Good
2026-03-16 07:30:24,Bangalore_Tech,TWR_BAN_003,7,0,0,Clear,5.907,65.523,9.73,381.65,2.19,2.7,0.99,69,33,Poor
2026-03-16 19:31:24,Chennai_Central,TWR_CHE_002,19,0,1,Clear,1.575,91.62,1.831,106.24,55.05,10.25,6.26,24,3,Poor
2026-03-05 17:55:24,Mumbai_West,TWR_MUM_001,17,3,0,Cloudy,1.868,92.628,2.4,98.91,39.73,25.44,5.96,8,3,Moderate
2026-02-26 03:08:24,Bangalore_Outer,TWR_BAN_005,3,3,0,Heavy_Rain,0.443,98.55,1.016,45.11,93.65,53.51,12.78,2,2,Moderate
2026-03-02 23:07:24,Ahmedabad_West,TWR_AHM_004,23,0,0,Clear,3.018,92.118,2.145,90.39,46.7,11.65,3.52,17,4,Moderate
2026-03-16 22:57:24,Delhi_NCR,TWR_DEL_005,22,0,1,Rainy,0.457,99.247,0.453,54.61,121.03,41.58,12.86,4,0,Moderate
2026-03-09 19:51:24,Bangalore_Outer,TWR_BAN_004,19,0,1,Clear,0.42,95.429,0.551,32.37,91.16,70.89,23.61,2,1,Good
2026-03-14 07:22:24,Hyderabad_City,TWR_HYD_004,7,5,0,Clear,0.483,98.233,0.145,33.11,140.45,43.2,20.91,4,1,Good
2026-03-25 06:47:24,Chennai_Central,TWR_CHE_002,6,2,0,Cloudy,0.689,95.355,0.215,36.21,95.92,67.8,11.55,1,2,Good
2026-03-07 16:16:24,Ahmedabad_West,TWR_AHM_002,16,5,0,Clear,2.853,91.29,1.471,68.59,56.91,20.09,7.42,15,4,Moderate
2026-03-12 03:16:24,Delhi_NCR,TWR_DEL_001,3,3,0,Clear,4.032,64.506,3.793,145.26,13.97,4.25,2.12,60,49,Poor
2026-03-03 02:43:24,Ahmedabad_West,TWR_AHM_004,2,1,0,Heavy_Rain,5.29,64.164,6.98,472.06,15.76,4.34,2.25,42,14,Poor
2026-03-11 02:04:24,Chennai_Central,TWR_CHE_003,2,2,0,Thunderstorm,2.703,91.225,1.426,91.83,38.03,22.19,4.02,19,7,Moderate
2026-02-28 00:56:24,Ahmedabad_West,TWR_AHM_001,0,5,0,Clear,2.894,94.025,1.867,52.47,31.1,11.02,7.84,8,8,Moderate
2026-03-02 23:18:24,Chennai_North,TWR_CHE_001,23,0,0,Rainy,0.314,97.968,0.241,33.34,146.22,66.92,18.64,4,2,Good
2026-03-12 00:50:24,Kolkata_North,TWR_KOL_002,0,3,0,Foggy,0.278,96.127,0.283,46.15,65.38,38.66,27.82,0,2,Good
2026-02-25 20:56:24,Hyderabad_City,TWR_HYD_004,20,2,1,Heavy_Rain,4.372,93.729,3.203,198.38,31.11,23.04,7.16,12,5,Poor
2026-03-04 07:53:24,Mumbai_East,TWR_MUM_001,7,2,0,Cloudy,0.122,99.551,0.694,43.17,114.27,68.51,18.11,1,0,Good
2026-03-18 12:40:24,Kolkata_North,TWR_KOL_005,12,2,0,Cloudy,0.393,96.557,0.236,26.54,121.23,61.89,13.82,1,1,Good
2026-03-11 21:27:24,Hyderabad_City,TWR_HYD_003,21,2,1,Rainy,9.079,60.869,3.037,237.28,9.82,2.96,2.23,71,37,Poor
2026-03-01 23:41:24,Kolkata_North,TWR_KOL_001,23,6,0,Clear,0.108,97.423,0.188,19.78,91.25,32.69,19.02,0,1,Good
2026-03-14 04:49:24,Bangalore_Outer,TWR_BAN_004,4,5,0,Clear,0.678,99.809,0.258,47.56,141.35,32.74,29.79,0,2,Good
2026-03-05 08:44:24,Mumbai_East,TWR_MUM_002,8,3,1,Rainy,3.35,86.856,0.822,130.22,38.23,13.97,7.37,10,8,Poor
2026-03-09 01:53:24,Chennai_North,TWR_CHE_005,1,0,0,Thunderstorm,0.171,96.184,0.73,34.25,120.27,73.3,29.7,1,2,Good
2026-03-05 02:33:24,Hyderabad_City,TWR_HYD_003,2,3,0,Clear,0.374,96.859,0.338,38.56,91.32,68.35,14.01,4,1,Good
2026-03-07 11:40:24,Hyderabad_City,TWR_HYD_002,11,5,1,Cloudy,14.22,74.1,4.302,268.48,2.63,6.39,0.81,81,22,Poor
2026-03-05 21:46:24,Hyderabad_City,TWR_HYD_004,21,3,1,Clear,0.111,99.69,0.265,51.84,143.99,37.65,11.54,0,0,Moderate
2026-03-03 10:35:24,Hyderabad_City,TWR_HYD_004,10,1,1,Clear,1.299,87.022,1.793,118.3,42.22,17.88,9.14,15,11,Moderate
2026-03-20 15:56:24,Mumbai_West,TWR_MUM_003,15,4,0,Heavy_Rain,0.866,97.811,0.984,23.94,108.09,60.94,28.26,0,0,Moderate
2026-03-16 02:29:24,Kolkata_North,TWR_KOL_005,2,0,0,Heavy_Rain,0.19,96.753,1.118,37.5,145.9,77.46,10.73,4,0,Moderate
2026-03-08 14:18:24,Chennai_Central,TWR_CHE_005,14,6,0,Cloudy,0.79,98.393,0.685,34.76,128.93,67.15,22.38,3,0,Good
2026-03-12 09:19:24,Bangalore_Tech,TWR_BAN_001,9,3,1,Clear,1.902,89.937,1.084,116.48,51.0,19.0,3.74,18,6,Moderate
